order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,region,country
O24000,C0045,2023-08-08,P004,Laptop,Electronics,3,225.34,South,India
O74272,C0137,2024-01-19,P005,Mouse,Electronics,1,165.08,North,India
O99487,C0064,2023-10-12,P007,Shirt,Clothing,2,187.87,West,India
O12762,C0166,2024-09-12,P006,Keyboard,Electronics,1,422.32,East,India
O43158,C0142,2024-01-29,P001,Bread,Food,3,323.09,South,India
O80111,C0061,2024-03-29,P006,Keyboard,Electronics,4,13.85,North,India
O49438,C0024,2023-08-30,P007,Shirt,Clothing,3,113.09,East,India
O92752,C0082,2024-10-21,P003,Milk,Food,4,396.77,West,India
O74447,C0121,2024-02-27,P005,Mouse,Electronics,3,361.52,North,India
O44205,C0130,2023-03-09,P002,Butter,Food,3,216.23,South,India
O69409,C0178,2023-01-29,P009,Phone,Electronics,1,324.27,East,India
O94030,C0035,2023-01-04,P003,Milk,Food,4,108.04,West,India
O85472,C0022,2023-04-24,P005,Mouse,Electronics,2,132.31,East,India
O51864,C0116,2024-05-04,P003,Milk,Food,2,137.73,West,India
O46935,C0051,2023-03-28,P010,Notebook,Stationery,4,190.12,East,India
O84762,C0058,2023-01-22,P007,Shirt,Clothing,1,462.33,West,India
O21662,C0119,2023-07-23,P010,Notebook,Stationery,3,353.62,South,India
O62564,C0159,2024-03-15,P003,Milk,Food,5,137.48,North,India
O32298,C0146,2023-05-01,P002,Butter,Food,1,362.11,East,India
O98291,C0127,2023-05-02,P007,Shirt,Clothing,2,359.65,West,India
O47743,C0192,2024-05-21,P004,Laptop,Electronics,4,73.8,East,India
O47089,C0187,2024-11-24,P004,Laptop,Electronics,2,214.98,South,India
O13771,C0075,2023-09-26,P007,Shirt,Clothing,2,312.66,South,India
O86402,C0176,2024-10-24,P004,Laptop,Electronics,4,52.01,East,India
O52368,C0178,2024-02-12,P008,Shoes,Clothing,2,359.53,South,India
O19575,C0025,2024-07-24,P007,Shirt,Clothing,1,35.54,East,India
O56439,C0156,2024-11-17,P004,Laptop,Electronics,5,357.69,West,India
O43247,C0130,2024-09-26,P001,Bread,Food,4,158.23,North,India
O27332,C0144,2023-02-12,P007,Shirt,Clothing,5,97.89,East,India
O54456,C0120,2023-05-16,P003,Milk,Food,1,165.49,West,India
O28585,C0067,2023-04-30,P009,Phone,Electronics,3,31.64,West,India
O46831,C0192,2024-01-05,P003,Milk,Food,4,148.63,West,India
O77760,C0081,2024-03-22,P005,Mouse,Electronics,2,164.62,East,India
O82833,C0169,2024-10-13,P008,Shoes,Clothing,4,36.08,South,India
O40128,C0047,2023-02-06,P003,Milk,Food,4,137.51,North,India
O25207,C0127,2023-02-11,P008,Shoes,Clothing,4,184.69,West,India
O69999,C0127,2023-04-26,P009,Phone,Electronics,2,70.59,West,India
O47239,C0047,2023-06-22,P002,Butter,Food,5,413.06,South,India
O86486,C0002,2024-06-22,P010,Notebook,Stationery,5,98.48,South,India
O75288,C0174,2023-04-07,P002,Butter,Food,3,22.72,South,India
O58963,C0152,2023-04-19,P002,Butter,Food,3,85.35,West,India
O96447,C0123,2024-04-09,P002,Butter,Food,3,301.16,West,India
O15747,C0168,2024-09-29,P001,Bread,Food,4,169.21,East,India
O37704,C0013,2024-10-21,P010,Notebook,Stationery,3,168.35,South,India
O81716,C0155,2024-01-26,P001,Bread,Food,1,205.44,North,India
O62286,C0023,2023-01-22,P003,Milk,Food,2,89.84,South,India
O94825,C0193,2024-10-31,P007,Shirt,Clothing,2,69.09,East,India
O50645,C0176,2024-09-09,P008,Shoes,Clothing,2,185.93,West,India
O77194,C0052,2024-05-16,P002,Butter,Food,4,443.85,East,India
O83801,C0154,2024-03-09,P008,Shoes,Clothing,1,380.68,East,India
O66899,C0162,2024-03-12,P006,Keyboard,Electronics,1,29.81,South,India
O98662,C0058,2024-10-25,P006,Keyboard,Electronics,2,466.03,West,India
O48103,C0120,2024-03-23,P009,Phone,Electronics,1,454.53,North,India
O29478,C0033,2024-12-01,P008,Shoes,Clothing,3,422.35,East,India
O48729,C0146,2023-02-18,P009,Phone,Electronics,5,47.5,West,India
O76932,C0109,2024-02-27,P001,Bread,Food,1,237.68,North,India
O56590,C0066,2024-08-22,P010,Notebook,Stationery,1,386.64,East,India
O96714,C0119,2023-07-03,P001,Bread,Food,2,423.03,North,India
O64558,C0181,2023-11-01,P001,Bread,Food,3,297.73,North,India
O91764,C0068,2023-12-16,P008,Shoes,Clothing,2,113.42,West,India
O98265,C0028,2024-03-20,P002,Butter,Food,5,18.78,East,India
O11743,C0044,2024-11-02,P007,Shirt,Clothing,4,235.48,North,India
O49688,C0159,2024-09-23,P007,Shirt,Clothing,3,348.42,West,India
O21486,C0033,2023-05-19,P007,Shirt,Clothing,1,103.49,East,India
O13514,C0054,2024-05-07,P001,Bread,Food,2,328.37,South,India
O21284,C0078,2024-04-19,P007,Shirt,Clothing,2,242.25,South,India
O31771,C0040,2024-12-20,P001,Bread,Food,4,482.29,North,India
O68918,C0150,2023-09-06,P008,Shoes,Clothing,2,154.47,North,India
O53758,C0003,2023-04-16,P007,Shirt,Clothing,4,489.95,North,India
O14851,C0125,2024-02-14,P008,Shoes,Clothing,4,261.54,East,India
O40396,C0183,2023-03-04,P010,Notebook,Stationery,5,19.32,West,India
O82516,C0017,2023-10-02,P010,Notebook,Stationery,4,445.68,East,India
O91618,C0166,2023-12-22,P002,Butter,Food,4,351.78,West,India
O47750,C0186,2023-07-16,P001,Bread,Food,4,178.49,South,India
O87025,C0176,2023-12-14,P004,Laptop,Electronics,5,428.19,South,India
O48455,C0186,2024-12-29,P008,Shoes,Clothing,4,480.3,South,India
O31237,C0160,2023-08-01,P006,Keyboard,Electronics,3,348.44,West,India
O26920,C0045,2023-07-24,P002,Butter,Food,2,306.82,West,India
O74713,C0078,2023-08-29,P002,Butter,Food,2,282.85,West,India
O44184,C0092,2024-11-24,P001,Bread,Food,2,95.61,East,India
O18344,C0087,2024-03-16,P009,Phone,Electronics,1,312.61,North,India
O73748,C0067,2023-12-15,P002,Butter,Food,3,386.99,South,India
O29815,C0177,2024-06-11,P009,Phone,Electronics,5,338.05,East,India
O69917,C0194,2023-04-24,P001,Bread,Food,1,393.01,West,India
O83724,C0011,2024-06-03,P010,Notebook,Stationery,1,91.85,North,India
O57400,C0041,2023-10-27,P002,Butter,Food,4,383.36,South,India
O30223,C0166,2024-01-08,P008,Shoes,Clothing,3,411.39,North,India
O67554,C0107,2023-01-07,P002,Butter,Food,2,419.06,South,India
O47585,C0130,2023-06-25,P008,Shoes,Clothing,1,140.35,East,India
O92502,C0171,2023-09-09,P007,Shirt,Clothing,2,379.07,East,India
O39908,C0036,2024-03-15,P009,Phone,Electronics,4,459.83,West,India
O13901,C0114,2023-05-30,P008,Shoes,Clothing,1,361.64,East,India
O21112,C0087,2023-11-19,P009,Phone,Electronics,4,491.15,North,India
O18056,C0101,2023-02-07,P003,Milk,Food,2,452.23,West,India
O64959,C0103,2024-11-28,P001,Bread,Food,5,438.04,East,India
O11035,C0072,2024-06-24,P006,Keyboard,Electronics,5,461.02,East,India
O94394,C0053,2024-07-11,P007,Shirt,Clothing,5,396.29,West,India
O95033,C0104,2023-07-22,P008,Shoes,Clothing,3,51.3,East,India
O61117,C0186,2023-05-10,P009,Phone,Electronics,5,496.04,East,India
O22166,C0131,2024-07-19,P005,Mouse,Electronics,3,265.45,South,India
O13655,C0139,2024-08-29,P003,Milk,Food,3,128.26,North,India
O76227,C0029,2023-03-03,P005,Mouse,Electronics,3,137.28,West,India
O26228,C0013,2024-10-28,P009,Phone,Electronics,1,229.88,East,India
O69394,C0087,2023-08-30,P010,Notebook,Stationery,5,287.14,North,India
O55919,C0077,2023-10-19,P009,Phone,Electronics,5,339.49,South,India
O23792,C0084,2024-06-12,P007,Shirt,Clothing,5,104.35,South,India
O22843,C0038,2024-12-29,P006,Keyboard,Electronics,4,415.93,West,India
O18151,C0109,2023-05-14,P002,Butter,Food,4,115.24,North,India
O98712,C0135,2024-02-17,P002,Butter,Food,5,283.89,East,India
O86585,C0128,2024-10-13,P007,Shirt,Clothing,4,498.29,East,India
O31344,C0037,2024-06-01,P008,Shoes,Clothing,2,247.53,West,India
O77264,C0136,2023-05-01,P008,Shoes,Clothing,2,233.16,South,India
O83272,C0095,2023-05-02,P001,Bread,Food,5,427.64,South,India
O58442,C0147,2023-10-24,P002,Butter,Food,1,266.16,North,India
O49967,C0096,2023-11-07,P002,Butter,Food,3,248.1,East,India
O87283,C0108,2023-02-19,P003,Milk,Food,3,445.64,South,India
O74067,C0001,2023-05-06,P004,Laptop,Electronics,5,180.84,South,India
O73068,C0147,2023-11-14,P001,Bread,Food,5,231.66,West,India
O72289,C0185,2024-09-12,P006,Keyboard,Electronics,2,383.36,West,India
O68973,C0171,2024-04-04,P009,Phone,Electronics,2,434.51,West,India
O91889,C0171,2024-09-30,P006,Keyboard,Electronics,4,199.75,North,India
O80909,C0012,2024-11-17,P007,Shirt,Clothing,4,370.6,East,India
O13251,C0147,2024-10-07,P002,Butter,Food,3,284.91,South,India
O35221,C0159,2024-07-08,P002,Butter,Food,5,381.23,North,India
O72368,C0129,2023-01-20,P010,Notebook,Stationery,1,332.54,South,India
O12486,C0071,2023-07-30,P009,Phone,Electronics,2,416.55,South,India
O21094,C0137,2024-09-13,P010,Notebook,Stationery,3,206.88,West,India
O13049,C0088,2024-03-23,P001,Bread,Food,2,213.32,West,India
O60070,C0066,2023-04-04,P009,Phone,Electronics,1,490.1,East,India
O47401,C0037,2023-07-07,P009,Phone,Electronics,3,386.47,South,India
O63382,C0174,2023-06-23,P003,Milk,Food,1,311.09,East,India
O13561,C0183,2023-03-01,P006,Keyboard,Electronics,3,201.07,South,India
O64109,C0083,2023-09-22,P006,Keyboard,Electronics,4,471.37,South,India
O36549,C0062,2024-09-03,P002,Butter,Food,5,125.88,North,India
O25083,C0069,2023-03-04,P009,Phone,Electronics,3,237.76,West,India
O73461,C0008,2024-02-22,P007,Shirt,Clothing,2,457.73,North,India
O82623,C0151,2024-11-22,P001,Bread,Food,1,130.69,East,India
O49926,C0146,2024-02-21,P009,Phone,Electronics,4,51.12,South,India
O28660,C0096,2024-07-07,P009,Phone,Electronics,2,393.19,South,India
O82764,C0116,2023-02-12,P009,Phone,Electronics,1,408.2,West,India
O95597,C0043,2023-01-01,P010,Notebook,Stationery,1,467.42,East,India
O88363,C0065,2024-11-27,P008,Shoes,Clothing,4,499.63,East,India
O15961,C0042,2024-06-30,P004,Laptop,Electronics,5,44.27,East,India
O26118,C0036,2024-07-23,P002,Butter,Food,3,440.36,West,India
O99404,C0088,2024-10-12,P004,Laptop,Electronics,3,490.02,East,India
O42234,C0170,2023-11-26,P008,Shoes,Clothing,3,113.21,East,India
O12080,C0178,2023-05-17,P010,Notebook,Stationery,1,308.31,East,India
O98172,C0045,2024-02-28,P001,Bread,Food,5,448.68,North,India
O80533,C0021,2024-10-26,P008,Shoes,Clothing,1,273.94,West,India
O56267,C0097,2024-09-07,P008,Shoes,Clothing,3,199.51,North,India
O70646,C0095,2023-07-17,P001,Bread,Food,4,14.59,North,India
O99201,C0182,2024-01-02,P001,Bread,Food,2,54.08,East,India
O38986,C0060,2024-05-20,P010,Notebook,Stationery,3,28.03,East,India
O10935,C0051,2024-10-15,P008,Shoes,Clothing,4,64.36,South,India
O32344,C0142,2023-07-18,P005,Mouse,Electronics,5,339.37,West,India
O18566,C0151,2023-05-12,P010,Notebook,Stationery,1,72.44,South,India
O78561,C0187,2023-10-08,P010,Notebook,Stationery,2,425.36,South,India
O99218,C0144,2024-04-09,P001,Bread,Food,1,469.57,East,India
O66694,C0105,2023-10-08,P001,Bread,Food,1,343.29,East,India
O57378,C0133,2023-02-14,P008,Shoes,Clothing,2,33.01,West,India
O51450,C0002,2024-02-06,P007,Shirt,Clothing,2,174.01,West,India
O39573,C0177,2024-03-09,P010,Notebook,Stationery,1,459.33,North,India
O53152,C0080,2023-03-06,P004,Laptop,Electronics,1,23.66,South,India
O87664,C0161,2023-12-09,P007,Shirt,Clothing,3,131.11,North,India
O54669,C0014,2023-12-08,P008,Shoes,Clothing,5,399.11,South,India
O22539,C0161,2024-04-02,P002,Butter,Food,5,71.16,West,India
O59465,C0081,2024-12-11,P001,Bread,Food,1,393.5,North,India
O17181,C0078,2024-09-17,P001,Bread,Food,4,42.24,West,India
O48655,C0098,2024-02-16,P001,Bread,Food,1,312.48,North,India
O88587,C0169,2024-09-30,P007,Shirt,Clothing,1,232.17,South,India
O91292,C0159,2023-04-14,P008,Shoes,Clothing,3,328.95,West,India
O77792,C0085,2024-08-24,P001,Bread,Food,2,62.92,West,India
O87710,C0050,2024-08-09,P001,Bread,Food,2,322.31,North,India
O65182,C0124,2024-09-27,P005,Mouse,Electronics,4,101.1,East,India
O17928,C0033,2023-11-16,P003,Milk,Food,5,223.57,North,India
O86502,C0139,2023-05-30,P006,Keyboard,Electronics,2,240.07,East,India
O48150,C0095,2023-01-09,P010,Notebook,Stationery,5,297.36,East,India
O41114,C0130,2024-07-26,P003,Milk,Food,1,216.81,North,India
O93958,C0052,2023-03-12,P004,Laptop,Electronics,3,102.78,South,India
O88612,C0178,2023-12-06,P008,Shoes,Clothing,5,287.39,West,India
O64879,C0085,2023-06-16,P006,Keyboard,Electronics,1,232.61,East,India
O38757,C0001,2024-10-16,P001,Bread,Food,2,349.68,West,India
O41328,C0124,2023-12-06,P008,Shoes,Clothing,4,110.61,South,India
O57555,C0003,2023-03-17,P003,Milk,Food,3,24.71,North,India
O48086,C0113,2023-07-19,P002,Butter,Food,5,457.23,South,India
O13890,C0051,2023-07-22,P006,Keyboard,Electronics,3,95.33,North,India
O54540,C0142,2023-09-09,P005,Mouse,Electronics,2,106.03,South,India
O23263,C0006,2024-11-24,P003,Milk,Food,2,195.67,East,India
O37556,C0079,2024-04-12,P002,Butter,Food,2,191.12,East,India
O79065,C0160,2024-03-20,P006,Keyboard,Electronics,1,68.06,South,India
O35124,C0137,2024-01-23,P003,Milk,Food,3,165.8,South,India
O16054,C0196,2024-09-22,P007,Shirt,Clothing,5,102.66,South,India
O29472,C0084,2023-09-11,P009,Phone,Electronics,1,318.43,East,India
O76619,C0150,2024-05-15,P005,Mouse,Electronics,2,366.38,South,India
O31945,C0131,2024-02-02,P008,Shoes,Clothing,5,193.39,North,India
O33461,C0083,2024-12-30,P009,Phone,Electronics,3,267.48,West,India
O72096,C0069,2024-08-18,P008,Shoes,Clothing,4,322.67,West,India
O37158,C0057,2023-07-27,P010,Notebook,Stationery,4,432.95,North,India
O50107,C0109,2024-01-22,P007,Shirt,Clothing,5,87.03,South,India
O82161,C0022,2023-05-18,P006,Keyboard,Electronics,1,154.57,East,India
O40169,C0150,2023-02-12,P009,Phone,Electronics,4,261.01,East,India
O69133,C0120,2024-03-18,P006,Keyboard,Electronics,4,190.08,West,India
O45785,C0098,2023-01-26,P008,Shoes,Clothing,2,226.43,East,India
O57067,C0022,2023-10-29,P005,Mouse,Electronics,5,261.27,North,India
O39850,C0026,2023-05-02,P002,Butter,Food,1,186.52,East,India
O53746,C0051,2024-11-22,P009,Phone,Electronics,3,132.51,South,India
O89171,C0036,2024-07-10,P005,Mouse,Electronics,3,14.18,South,India
O55433,C0104,2024-02-20,P005,Mouse,Electronics,5,381.32,East,India
O95733,C0132,2023-06-02,P001,Bread,Food,4,121.51,West,India
O40634,C0133,2024-08-24,P004,Laptop,Electronics,5,381.23,West,India
O21255,C0081,2023-07-12,P008,Shoes,Clothing,4,387.36,East,India
O67498,C0116,2024-07-25,P007,Shirt,Clothing,1,193.6,South,India
O50051,C0189,2023-01-10,P010,Notebook,Stationery,4,407.1,South,India
O39555,C0108,2024-03-11,P006,Keyboard,Electronics,4,383.79,East,India
O52739,C0151,2023-01-24,P009,Phone,Electronics,5,394.83,East,India
O53286,C0146,2024-10-06,P003,Milk,Food,5,457.74,South,India
O59980,C0053,2024-02-05,P010,Notebook,Stationery,1,271.9,West,India
O24239,C0085,2024-08-06,P004,Laptop,Electronics,4,323.11,West,India
O32468,C0027,2024-11-22,P005,Mouse,Electronics,5,97.04,North,India
O13517,C0048,2023-07-23,P010,Notebook,Stationery,1,456.56,West,India
O36986,C0060,2023-10-26,P007,Shirt,Clothing,5,44.29,East,India
O77964,C0003,2023-06-25,P001,Bread,Food,3,431.26,East,India
O30582,C0029,2023-05-13,P007,Shirt,Clothing,5,215.02,West,India
O37063,C0034,2023-07-30,P002,Butter,Food,3,221.78,West,India
O89129,C0148,2023-11-14,P008,Shoes,Clothing,5,109.46,South,India
O36437,C0002,2023-05-27,P008,Shoes,Clothing,4,41.35,East,India
O78925,C0085,2024-08-05,P007,Shirt,Clothing,4,235.5,South,India
O21941,C0074,2024-10-23,P010,Notebook,Stationery,4,179.92,North,India
O90350,C0045,2024-03-01,P005,Mouse,Electronics,2,97.99,West,India
O70008,C0099,2024-11-05,P010,Notebook,Stationery,2,352.28,West,India
O15723,C0062,2023-06-11,P002,Butter,Food,3,442.45,West,India
O97380,C0018,2024-12-15,P009,Phone,Electronics,2,455.28,East,India
O58330,C0020,2023-04-18,P007,Shirt,Clothing,5,385.6,North,India
O69105,C0043,2023-09-16,P006,Keyboard,Electronics,2,257.97,West,India
O19593,C0164,2024-12-12,P008,Shoes,Clothing,4,196.77,North,India
O61992,C0010,2023-01-11,P007,Shirt,Clothing,3,66.19,South,India
O97856,C0192,2024-04-20,P003,Milk,Food,4,236.06,East,India
O67373,C0036,2024-04-27,P002,Butter,Food,3,422.37,South,India
O89559,C0026,2023-07-01,P003,Milk,Food,3,70.83,North,India
O20169,C0172,2023-01-12,P007,Shirt,Clothing,3,85.21,South,India
O38399,C0183,2023-02-05,P006,Keyboard,Electronics,5,115.92,South,India
O61199,C0177,2023-11-12,P001,Bread,Food,4,35.68,North,India
O59465,C0197,2023-07-26,P001,Bread,Food,2,193.58,North,India
O21978,C0005,2024-03-07,P004,Laptop,Electronics,1,494.75,South,India
O99123,C0172,2023-03-06,P006,Keyboard,Electronics,2,479.79,South,India
O31895,C0012,2024-03-01,P002,Butter,Food,5,62.77,South,India
O83669,C0161,2023-07-14,P006,Keyboard,Electronics,5,111.49,East,India
O66083,C0031,2023-08-26,P009,Phone,Electronics,2,61.88,West,India
O11965,C0103,2024-10-31,P006,Keyboard,Electronics,3,15.87,South,India
O38848,C0017,2024-11-04,P004,Laptop,Electronics,3,328.47,West,India
O18825,C0056,2024-02-25,P006,Keyboard,Electronics,3,386.1,North,India
O80278,C0146,2023-06-25,P008,Shoes,Clothing,3,479.93,North,India
O92689,C0179,2024-02-02,P010,Notebook,Stationery,2,172.7,East,India
O18849,C0086,2023-01-19,P006,Keyboard,Electronics,5,456.93,West,India
O76981,C0164,2023-08-27,P008,Shoes,Clothing,5,297.86,West,India
O12780,C0158,2023-05-08,P001,Bread,Food,3,125.83,South,India
O91233,C0021,2023-03-03,P007,Shirt,Clothing,2,193.52,South,India
O29879,C0097,2023-07-29,P005,Mouse,Electronics,1,126.65,South,India
O53082,C0035,2023-10-12,P010,Notebook,Stationery,3,325.37,West,India
O94940,C0074,2023-01-25,P001,Bread,Food,2,425.0,West,India
O41752,C0053,2024-07-06,P006,Keyboard,Electronics,1,454.25,East,India
O89700,C0098,2024-06-17,P004,Laptop,Electronics,3,99.94,South,India
O74440,C0018,2023-07-17,P001,Bread,Food,1,320.84,North,India
O26457,C0024,2023-06-27,P003,Milk,Food,5,278.94,South,India
O76509,C0021,2024-03-12,P004,Laptop,Electronics,4,162.62,South,India
O65576,C0046,2024-09-12,P004,Laptop,Electronics,2,158.52,South,India
O93309,C0052,2023-10-06,P010,Notebook,Stationery,4,49.21,West,India
O59508,C0043,2024-04-27,P006,Keyboard,Electronics,4,217.12,West,India
O30431,C0124,2023-01-21,P010,Notebook,Stationery,4,219.42,West,India
O88011,C0138,2023-06-06,P002,Butter,Food,5,366.06,East,India
O70771,C0079,2024-04-09,P005,Mouse,Electronics,3,193.82,West,India
O19429,C0086,2023-05-20,P010,Notebook,Stationery,4,105.9,West,India
O11682,C0129,2024-01-19,P004,Laptop,Electronics,4,208.23,North,India
O58908,C0099,2024-05-16,P007,Shirt,Clothing,3,324.11,West,India
O63580,C0010,2023-05-08,P010,Notebook,Stationery,4,466.74,North,India
O67186,C0066,2023-12-23,P003,Milk,Food,5,357.47,South,India
O95315,C0099,2024-03-10,P006,Keyboard,Electronics,2,128.75,North,India
O92700,C0181,2024-11-23,P001,Bread,Food,1,351.76,East,India
O89355,C0117,2024-11-28,P003,Milk,Food,2,134.6,East,India
O11617,C0030,2023-04-05,P010,Notebook,Stationery,4,204.86,South,India
O77965,C0049,2024-03-09,P010,Notebook,Stationery,2,416.58,North,India
O75620,C0137,2024-11-05,P005,Mouse,Electronics,4,297.18,East,India
O24322,C0163,2024-08-09,P007,Shirt,Clothing,3,408.97,North,India
O62162,C0179,2023-11-12,P005,Mouse,Electronics,1,493.64,South,India
O22697,C0018,2024-12-14,P008,Shoes,Clothing,4,267.23,North,India
O32365,C0046,2024-01-19,P005,Mouse,Electronics,2,354.98,West,India
O33853,C0129,2023-04-23,P004,Laptop,Electronics,4,287.88,West,India
O36337,C0016,2023-07-07,P004,Laptop,Electronics,2,137.08,South,India
O92160,C0160,2023-04-22,P007,Shirt,Clothing,2,49.11,West,India
O26342,C0071,2023-03-07,P002,Butter,Food,3,24.54,West,India
O73595,C0173,2023-04-14,P004,Laptop,Electronics,1,39.92,West,India
O22693,C0055,2024-06-18,P001,Bread,Food,1,194.08,North,India
O73691,C0122,2023-12-12,P009,Phone,Electronics,5,220.43,East,India
O51317,C0062,2024-01-05,P006,Keyboard,Electronics,4,195.43,East,India
O53287,C0026,2023-01-04,P001,Bread,Food,4,436.57,East,India
O13365,C0155,2023-05-06,P007,Shirt,Clothing,5,146.94,South,India
O69233,C0159,2024-12-03,P004,Laptop,Electronics,4,262.31,East,India
O93633,C0083,2023-01-18,P004,Laptop,Electronics,3,437.98,North,India
O40612,C0156,2024-05-11,P006,Keyboard,Electronics,4,372.21,West,India
O66087,C0122,2024-11-05,P002,Butter,Food,1,369.8,East,India
O28764,C0134,2024-08-08,P005,Mouse,Electronics,5,25.56,South,India
O49498,C0173,2024-07-15,P008,Shoes,Clothing,4,92.35,North,India
O73198,C0170,2024-07-07,P008,Shoes,Clothing,2,129.24,North,India
O23824,C0112,2023-01-30,P003,Milk,Food,2,465.21,North,India
O46747,C0057,2023-09-21,P006,Keyboard,Electronics,4,476.24,West,India
O80063,C0163,2024-05-18,P002,Butter,Food,1,399.81,South,India
O85493,C0197,2024-09-07,P006,Keyboard,Electronics,1,325.55,South,India
O95710,C0165,2024-07-29,P007,Shirt,Clothing,4,406.14,West,India
O25163,C0075,2023-03-31,P004,Laptop,Electronics,1,53.68,East,India
O25218,C0147,2024-01-12,P010,Notebook,Stationery,2,428.13,South,India
O50737,C0016,2024-08-27,P007,Shirt,Clothing,5,103.03,North,India
O51896,C0198,2024-01-09,P007,Shirt,Clothing,2,264.68,West,India
O23970,C0102,2023-01-10,P010,Notebook,Stationery,5,427.66,South,India
O48905,C0057,2024-05-26,P006,Keyboard,Electronics,4,82.24,South,India
O97208,C0180,2023-02-05,P005,Mouse,Electronics,5,166.87,South,India
O45841,C0181,2024-08-10,P009,Phone,Electronics,4,319.23,North,India
O48206,C0181,2024-01-21,P004,Laptop,Electronics,1,490.76,West,India
O37605,C0188,2023-08-19,P006,Keyboard,Electronics,1,462.35,South,India
O61355,C0077,2024-11-06,P003,Milk,Food,2,495.62,West,India
O54225,C0109,2024-11-25,P009,Phone,Electronics,4,495.25,West,India
O19414,C0136,2023-10-17,P007,Shirt,Clothing,3,351.22,West,India
O22755,C0034,2023-11-28,P004,Laptop,Electronics,5,434.27,West,India
O69969,C0168,2023-06-17,P001,Bread,Food,5,77.4,East,India
O28982,C0054,2023-08-12,P008,Shoes,Clothing,2,370.31,East,India
O85455,C0027,2024-11-25,P001,Bread,Food,2,194.51,East,India
O17383,C0025,2023-12-31,P007,Shirt,Clothing,4,98.02,South,India
O77559,C0167,2023-12-13,P001,Bread,Food,5,222.57,North,India
O42112,C0009,2023-05-02,P003,Milk,Food,2,204.36,West,India
O95563,C0191,2024-01-20,P005,Mouse,Electronics,1,391.09,South,India
O92881,C0168,2024-03-31,P007,Shirt,Clothing,3,15.69,East,India
O25997,C0126,2024-10-18,P002,Butter,Food,5,120.22,North,India
O45877,C0178,2023-04-07,P010,Notebook,Stationery,5,98.74,West,India
O49107,C0147,2023-05-09,P008,Shoes,Clothing,1,169.36,West,India
O63127,C0180,2023-01-21,P009,Phone,Electronics,4,282.47,South,India
O18379,C0133,2024-08-21,P009,Phone,Electronics,5,359.74,West,India
O96321,C0031,2023-07-05,P002,Butter,Food,5,350.66,South,India
O51195,C0032,2023-02-10,P001,Bread,Food,2,291.79,West,India
O83727,C0066,2023-02-05,P003,Milk,Food,1,490.16,North,India
O57652,C0140,2023-06-25,P009,Phone,Electronics,4,488.78,East,India
O49400,C0012,2024-06-15,P001,Bread,Food,3,332.99,South,India
O85637,C0126,2024-12-12,P008,Shoes,Clothing,3,266.11,South,India
O22977,C0170,2023-02-15,P006,Keyboard,Electronics,2,28.0,South,India
O38208,C0035,2024-09-08,P003,Milk,Food,5,115.86,East,India
O26841,C0187,2024-09-29,P006,Keyboard,Electronics,4,46.44,East,India
O60040,C0167,2023-06-17,P005,Mouse,Electronics,4,233.47,East,India
O28775,C0138,2023-07-28,P005,Mouse,Electronics,1,318.49,West,India
O58777,C0145,2024-11-04,P005,Mouse,Electronics,5,306.42,South,India
O51465,C0112,2024-01-24,P007,Shirt,Clothing,1,482.37,South,India
O45405,C0032,2024-06-28,P004,Laptop,Electronics,1,345.15,North,India
O53169,C0164,2023-04-02,P007,Shirt,Clothing,3,455.53,North,India
O39591,C0071,2023-01-11,P005,Mouse,Electronics,1,194.81,South,India
O23762,C0032,2023-06-29,P004,Laptop,Electronics,5,366.88,West,India
O22522,C0136,2023-12-24,P005,Mouse,Electronics,5,434.05,West,India
O89621,C0026,2023-02-19,P009,Phone,Electronics,2,165.82,East,India
O55242,C0190,2024-11-25,P007,Shirt,Clothing,5,280.32,South,India
O87635,C0033,2023-09-23,P007,Shirt,Clothing,1,346.46,West,India
O28700,C0097,2024-08-04,P003,Milk,Food,3,35.9,South,India
O98895,C0156,2024-03-04,P006,Keyboard,Electronics,4,99.72,South,India
O75828,C0074,2023-10-10,P006,Keyboard,Electronics,4,265.09,West,India
O93313,C0023,2023-11-09,P004,Laptop,Electronics,4,387.58,East,India
O20052,C0187,2023-09-03,P002,Butter,Food,1,90.91,North,India
O47467,C0142,2024-05-19,P001,Bread,Food,1,481.46,North,India
O72869,C0128,2024-06-11,P007,Shirt,Clothing,5,351.96,South,India
O90777,C0049,2023-01-08,P007,Shirt,Clothing,4,354.27,North,India
O96661,C0136,2024-12-01,P006,Keyboard,Electronics,5,30.75,South,India
O98410,C0196,2024-06-20,P008,Shoes,Clothing,2,95.66,South,India
O77329,C0091,2023-02-22,P006,Keyboard,Electronics,4,252.8,South,India
O24841,C0087,2024-11-26,P003,Milk,Food,2,417.55,East,India
O49213,C0124,2023-10-28,P002,Butter,Food,3,114.4,East,India
O38503,C0079,2024-10-20,P010,Notebook,Stationery,5,414.61,West,India
O90969,C0125,2023-02-28,P001,Bread,Food,3,12.89,West,India
O49105,C0091,2023-04-20,P008,Shoes,Clothing,1,181.36,East,India
O56469,C0003,2023-04-14,P003,Milk,Food,4,251.1,West,India
O63833,C0032,2024-05-14,P002,Butter,Food,1,86.26,South,India
O71695,C0102,2024-01-19,P005,Mouse,Electronics,3,188.6,South,India
O24246,C0113,2024-11-03,P003,Milk,Food,4,89.3,East,India
