order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,region,country,line_total
O35448,C0162,2024-01-03,P003,Milk,Food,3,109.08,West,India,327.24
O84536,C0016,2023-10-15,P003,Milk,Food,2,64.44,North,India,128.88
O64817,C0044,2023-12-18,P008,Shoes,Clothing,2,444.34,West,India,888.68
O93623,C0157,2023-06-24,P010,Notebook,Stationery,5,485.37,South,India,2426.85
O63961,C0134,2024-05-15,P004,Laptop,Electronics,2,299.87,North,India,599.74
O11901,C0187,2024-03-14,P008,Shoes,Clothing,2,131.44,East,India,262.88
O87564,C0039,2024-08-10,P007,Shirt,Clothing,1,214.71,South,India,214.71
O71689,C0188,2024-05-31,P001,Bread,Food,1,218.59,North,India,218.59
O22844,C0116,2024-05-22,P007,Shirt,Clothing,2,50.71,West,India,101.42
O38574,C0034,2024-01-03,P001,Bread,Food,3,127.14,West,India,381.42
O72886,C0172,2023-11-09,P002,Butter,Food,2,354.62,North,India,709.24
O69616,C0119,2023-05-22,P010,Notebook,Stationery,4,100.62,North,India,402.48
O93021,C0001,2024-10-04,P006,Keyboard,Electronics,1,198.59,West,India,198.59
O48874,C0110,2023-10-04,P006,Keyboard,Electronics,5,275.79,North,India,1378.95
O91324,C0086,2023-02-26,P004,Laptop,Electronics,5,473.21,North,India,2366.0499999999997
O24544,C0099,2024-01-10,P006,Keyboard,Electronics,4,313.38,North,India,1253.52
O32972,C0166,2024-07-26,P006,Keyboard,Electronics,1,284.77,East,India,284.77
O53899,C0062,2024-07-06,P004,Laptop,Electronics,1,328.03,South,India,328.03
O39548,C0083,2023-12-28,P010,Notebook,Stationery,3,256.75,South,India,770.25
O17138,C0017,2024-01-17,P007,Shirt,Clothing,3,231.68,East,India,695.04
O71625,C0182,2024-06-28,P009,Phone,Electronics,5,450.73,North,India,2253.65
O98251,C0178,2023-03-09,P008,Shoes,Clothing,2,447.03,East,India,894.06
O20508,C0101,2023-07-03,P008,Shoes,Clothing,3,479.55,North,India,1438.65
O31596,C0071,2023-04-25,P002,Butter,Food,2,253.2,North,India,506.4
O48426,C0107,2024-11-29,P004,Laptop,Electronics,5,466.54,North,India,2332.7000000000003
O65067,C0114,2024-10-22,P008,Shoes,Clothing,1,152.84,East,India,152.84
O40451,C0134,2024-10-22,P002,Butter,Food,3,211.73,North,India,635.1899999999999
O73720,C0152,2024-11-12,P006,Keyboard,Electronics,5,422.53,East,India,2112.6499999999996
O49856,C0146,2023-05-16,P008,Shoes,Clothing,3,94.15,West,India,282.45000000000005
O73470,C0096,2023-10-23,P005,Mouse,Electronics,1,82.69,South,India,82.69
O31805,C0159,2023-06-14,P005,Mouse,Electronics,5,149.77,West,India,748.85
O31135,C0061,2023-04-30,P003,Milk,Food,1,496.95,South,India,496.95
O67788,C0067,2024-01-14,P010,Notebook,Stationery,2,110.53,South,India,221.06
O55068,C0038,2024-01-17,P001,Bread,Food,4,274.53,East,India,1098.12
O25923,C0007,2024-02-19,P003,Milk,Food,4,386.57,East,India,1546.28
O30454,C0002,2024-07-13,P008,Shoes,Clothing,5,172.33,East,India,861.6500000000001
O47988,C0194,2024-08-10,P005,Mouse,Electronics,2,401.79,West,India,803.58
O24721,C0188,2024-05-05,P008,Shoes,Clothing,1,78.32,East,India,78.32
O50380,C0007,2024-02-16,P009,Phone,Electronics,5,422.03,North,India,2110.1499999999996
O22121,C0084,2023-02-26,P008,Shoes,Clothing,5,324.24,East,India,1621.2
O46428,C0051,2023-01-24,P010,Notebook,Stationery,1,273.82,South,India,273.82
O77081,C0101,2023-07-19,P008,Shoes,Clothing,4,165.7,North,India,662.8
O97394,C0093,2024-02-12,P010,Notebook,Stationery,2,360.82,North,India,721.64
O60608,C0096,2023-01-13,P007,Shirt,Clothing,3,179.01,East,India,537.03
O83535,C0023,2023-08-09,P005,Mouse,Electronics,4,373.35,West,India,1493.4
O47831,C0042,2024-03-10,P007,Shirt,Clothing,4,78.39,West,India,313.56
O28827,C0054,2023-11-07,P010,Notebook,Stationery,4,494.31,North,India,1977.24
O18665,C0152,2024-01-20,P009,Phone,Electronics,1,13.24,East,India,13.24
O32923,C0143,2024-04-18,P005,Mouse,Electronics,5,380.07,West,India,1900.35
O34380,C0098,2023-10-24,P003,Milk,Food,5,250.39,South,India,1251.9499999999998
O74762,C0144,2024-04-19,P005,Mouse,Electronics,2,23.15,East,India,46.3
O44429,C0077,2024-10-17,P001,Bread,Food,4,70.85,South,India,283.4
O33510,C0126,2024-12-05,P005,Mouse,Electronics,2,23.94,West,India,47.88
O18745,C0154,2024-01-06,P005,Mouse,Electronics,5,245.44,West,India,1227.2
O92312,C0176,2024-05-02,P007,Shirt,Clothing,1,192.87,East,India,192.87
O44018,C0042,2024-08-18,P010,Notebook,Stationery,1,81.61,North,India,81.61
O56843,C0042,2023-02-24,P008,Shoes,Clothing,3,186.97,South,India,560.91
O47992,C0075,2024-06-26,P006,Keyboard,Electronics,1,261.79,North,India,261.79
O88480,C0193,2023-06-21,P003,Milk,Food,5,168.08,North,India,840.4000000000001
O45580,C0176,2024-12-15,P006,Keyboard,Electronics,3,56.96,East,India,170.88
O28837,C0004,2023-05-21,P010,Notebook,Stationery,5,147.89,East,India,739.4499999999999
O54605,C0042,2023-04-15,P008,Shoes,Clothing,2,85.73,West,India,171.46
O83224,C0158,2024-12-07,P004,Laptop,Electronics,5,424.57,South,India,2122.85
O64702,C0118,2023-03-20,P009,Phone,Electronics,1,411.23,North,India,411.23
O55640,C0080,2024-12-08,P001,Bread,Food,3,78.12,West,India,234.36
O32571,C0182,2023-11-08,P008,Shoes,Clothing,1,374.79,East,India,374.79
O26870,C0178,2023-05-26,P002,Butter,Food,2,160.64,South,India,321.28
O20302,C0109,2024-12-08,P004,Laptop,Electronics,1,48.09,South,India,48.09
O15572,C0051,2023-04-21,P008,Shoes,Clothing,1,398.6,West,India,398.6
O71483,C0031,2023-09-17,P009,Phone,Electronics,1,42.46,North,India,42.46
O26225,C0155,2023-07-30,P001,Bread,Food,5,451.58,North,India,2257.9
O13835,C0024,2023-05-30,P003,Milk,Food,3,474.91,East,India,1424.73
O31044,C0129,2024-09-19,P006,Keyboard,Electronics,2,257.41,East,India,514.82
O85777,C0196,2023-01-15,P002,Butter,Food,5,116.33,North,India,581.65
O32514,C0194,2024-07-04,P004,Laptop,Electronics,1,487.05,East,India,487.05
O76085,C0182,2024-05-01,P002,Butter,Food,3,352.09,South,India,1056.27
O98280,C0028,2023-07-05,P003,Milk,Food,3,490.84,West,India,1472.52
O77403,C0059,2024-02-22,P007,Shirt,Clothing,1,383.09,South,India,383.09
O71066,C0029,2024-06-16,P006,Keyboard,Electronics,2,252.95,North,India,505.9
O83024,C0185,2023-02-11,P006,Keyboard,Electronics,1,170.78,East,India,170.78
O47173,C0117,2024-09-06,P002,Butter,Food,3,346.65,West,India,1039.9499999999998
O82602,C0105,2023-10-25,P008,Shoes,Clothing,4,102.5,South,India,410.0
O99015,C0095,2023-07-03,P002,Butter,Food,1,499.37,West,India,499.37
O61952,C0113,2024-06-19,P008,Shoes,Clothing,1,68.42,North,India,68.42
O87405,C0027,2023-06-22,P007,Shirt,Clothing,1,188.22,West,India,188.22
O36248,C0153,2024-02-18,P004,Laptop,Electronics,1,124.11,East,India,124.11
O46505,C0196,2024-12-31,P007,Shirt,Clothing,5,300.89,West,India,1504.4499999999998
O72367,C0171,2024-09-09,P007,Shirt,Clothing,4,493.89,East,India,1975.56
O29316,C0197,2024-04-10,P009,Phone,Electronics,1,69.87,East,India,69.87
O40254,C0161,2023-05-18,P008,Shoes,Clothing,1,58.81,West,India,58.81
O75291,C0174,2023-01-28,P001,Bread,Food,2,197.49,North,India,394.98
O49682,C0160,2024-09-30,P006,Keyboard,Electronics,1,382.48,South,India,382.48
O71082,C0052,2023-10-28,P009,Phone,Electronics,4,250.22,West,India,1000.88
O80848,C0140,2023-01-19,P005,Mouse,Electronics,1,495.45,East,India,495.45
O68997,C0081,2024-01-21,P002,Butter,Food,4,235.23,West,India,940.92
O82963,C0169,2023-11-07,P001,Bread,Food,2,250.83,South,India,501.66
O60997,C0125,2023-04-23,P003,Milk,Food,5,340.76,East,India,1703.8
O72378,C0144,2023-06-10,P009,Phone,Electronics,5,37.31,West,India,186.55
O87469,C0097,2024-09-23,P005,Mouse,Electronics,3,385.57,West,India,1156.71
O18050,C0008,2024-08-27,P005,Mouse,Electronics,1,72.82,East,India,72.82
O86541,C0007,2024-10-02,P006,Keyboard,Electronics,3,196.48,East,India,589.4399999999999
O56840,C0106,2023-12-26,P007,Shirt,Clothing,1,334.01,East,India,334.01
O94945,C0080,2024-08-29,P004,Laptop,Electronics,1,456.09,South,India,456.09
O25003,C0087,2023-06-23,P002,Butter,Food,1,273.82,East,India,273.82
O96214,C0109,2024-08-04,P001,Bread,Food,5,451.69,West,India,2258.45
O71564,C0151,2023-01-23,P005,Mouse,Electronics,3,195.09,North,India,585.27
O85043,C0026,2024-05-15,P007,Shirt,Clothing,1,348.52,East,India,348.52
O75107,C0129,2024-11-14,P004,Laptop,Electronics,3,91.65,East,India,274.95000000000005
O67146,C0052,2024-05-23,P005,Mouse,Electronics,1,421.79,East,India,421.79
O47664,C0068,2023-02-18,P009,Phone,Electronics,3,498.15,South,India,1494.4499999999998
O91863,C0191,2023-04-05,P007,Shirt,Clothing,5,56.42,South,India,282.1
O18817,C0146,2024-06-27,P006,Keyboard,Electronics,4,219.28,East,India,877.12
O95398,C0078,2024-05-31,P006,Keyboard,Electronics,3,222.13,North,India,666.39
O36224,C0107,2024-02-16,P009,Phone,Electronics,3,316.23,East,India,948.69
O12438,C0161,2024-12-21,P008,Shoes,Clothing,5,432.73,South,India,2163.65
O37912,C0170,2024-04-23,P010,Notebook,Stationery,3,469.21,West,India,1407.6299999999999
O84202,C0187,2024-10-03,P009,Phone,Electronics,1,265.91,West,India,265.91
O29365,C0062,2023-06-04,P006,Keyboard,Electronics,3,423.62,West,India,1270.8600000000001
O18444,C0163,2023-07-28,P007,Shirt,Clothing,4,140.8,East,India,563.2
O43612,C0176,2024-09-07,P005,Mouse,Electronics,2,208.87,South,India,417.74
O35154,C0008,2023-09-09,P002,Butter,Food,3,237.44,South,India,712.3199999999999
O65314,C0166,2023-02-07,P009,Phone,Electronics,2,88.09,West,India,176.18
O43868,C0072,2024-11-05,P003,Milk,Food,5,96.23,North,India,481.15000000000003
O12609,C0015,2023-03-27,P001,Bread,Food,3,304.78,West,India,914.3399999999999
O57636,C0172,2024-11-04,P002,Butter,Food,1,204.48,West,India,204.48
O24671,C0147,2024-05-27,P003,Milk,Food,1,265.76,South,India,265.76
O75070,C0024,2023-09-01,P010,Notebook,Stationery,5,69.92,East,India,349.6
O86588,C0189,2024-02-04,P006,Keyboard,Electronics,2,468.4,East,India,936.8
O24000,C0045,2023-08-08,P004,Laptop,Electronics,3,225.34,South,India,676.02
O74272,C0137,2024-01-19,P005,Mouse,Electronics,1,165.08,North,India,165.08
O99487,C0064,2023-10-12,P007,Shirt,Clothing,2,187.87,West,India,375.74
O12762,C0166,2024-09-12,P006,Keyboard,Electronics,1,422.32,East,India,422.32
O43158,C0142,2024-01-29,P001,Bread,Food,3,323.09,South,India,969.27
O80111,C0061,2024-03-29,P006,Keyboard,Electronics,4,13.85,North,India,55.4
O49438,C0024,2023-08-30,P007,Shirt,Clothing,3,113.09,East,India,339.27
O92752,C0082,2024-10-21,P003,Milk,Food,4,396.77,West,India,1587.08
O74447,C0121,2024-02-27,P005,Mouse,Electronics,3,361.52,North,India,1084.56
O44205,C0130,2023-03-09,P002,Butter,Food,3,216.23,South,India,648.6899999999999
O69409,C0178,2023-01-29,P009,Phone,Electronics,1,324.27,East,India,324.27
O94030,C0035,2023-01-04,P003,Milk,Food,4,108.04,West,India,432.16
O85472,C0022,2023-04-24,P005,Mouse,Electronics,2,132.31,East,India,264.62
O51864,C0116,2024-05-04,P003,Milk,Food,2,137.73,West,India,275.46
O46935,C0051,2023-03-28,P010,Notebook,Stationery,4,190.12,East,India,760.48
O84762,C0058,2023-01-22,P007,Shirt,Clothing,1,462.33,West,India,462.33
O21662,C0119,2023-07-23,P010,Notebook,Stationery,3,353.62,South,India,1060.8600000000001
O62564,C0159,2024-03-15,P003,Milk,Food,5,137.48,North,India,687.4
O32298,C0146,2023-05-01,P002,Butter,Food,1,362.11,East,India,362.11
O98291,C0127,2023-05-02,P007,Shirt,Clothing,2,359.65,West,India,719.3
O47743,C0192,2024-05-21,P004,Laptop,Electronics,4,73.8,East,India,295.2
O47089,C0187,2024-11-24,P004,Laptop,Electronics,2,214.98,South,India,429.96
O13771,C0075,2023-09-26,P007,Shirt,Clothing,2,312.66,South,India,625.32
O86402,C0176,2024-10-24,P004,Laptop,Electronics,4,52.01,East,India,208.04
O52368,C0178,2024-02-12,P008,Shoes,Clothing,2,359.53,South,India,719.06
O19575,C0025,2024-07-24,P007,Shirt,Clothing,1,35.54,East,India,35.54
O56439,C0156,2024-11-17,P004,Laptop,Electronics,5,357.69,West,India,1788.45
O43247,C0130,2024-09-26,P001,Bread,Food,4,158.23,North,India,632.92
O27332,C0144,2023-02-12,P007,Shirt,Clothing,5,97.89,East,India,489.45
O54456,C0120,2023-05-16,P003,Milk,Food,1,165.49,West,India,165.49
O28585,C0067,2023-04-30,P009,Phone,Electronics,3,31.64,West,India,94.92
O46831,C0192,2024-01-05,P003,Milk,Food,4,148.63,West,India,594.52
O77760,C0081,2024-03-22,P005,Mouse,Electronics,2,164.62,East,India,329.24
O82833,C0169,2024-10-13,P008,Shoes,Clothing,4,36.08,South,India,144.32
O40128,C0047,2023-02-06,P003,Milk,Food,4,137.51,North,India,550.04
O25207,C0127,2023-02-11,P008,Shoes,Clothing,4,184.69,West,India,738.76
O69999,C0127,2023-04-26,P009,Phone,Electronics,2,70.59,West,India,141.18
O47239,C0047,2023-06-22,P002,Butter,Food,5,413.06,South,India,2065.3
O86486,C0002,2024-06-22,P010,Notebook,Stationery,5,98.48,South,India,492.40000000000003
O75288,C0174,2023-04-07,P002,Butter,Food,3,22.72,South,India,68.16
O58963,C0152,2023-04-19,P002,Butter,Food,3,85.35,West,India,256.04999999999995
O96447,C0123,2024-04-09,P002,Butter,Food,3,301.16,West,India,903.48
O15747,C0168,2024-09-29,P001,Bread,Food,4,169.21,East,India,676.84
O37704,C0013,2024-10-21,P010,Notebook,Stationery,3,168.35,South,India,505.04999999999995
O81716,C0155,2024-01-26,P001,Bread,Food,1,205.44,North,India,205.44
O62286,C0023,2023-01-22,P003,Milk,Food,2,89.84,South,India,179.68
O94825,C0193,2024-10-31,P007,Shirt,Clothing,2,69.09,East,India,138.18
O50645,C0176,2024-09-09,P008,Shoes,Clothing,2,185.93,West,India,371.86
O77194,C0052,2024-05-16,P002,Butter,Food,4,443.85,East,India,1775.4
O83801,C0154,2024-03-09,P008,Shoes,Clothing,1,380.68,East,India,380.68
O66899,C0162,2024-03-12,P006,Keyboard,Electronics,1,29.81,South,India,29.81
O98662,C0058,2024-10-25,P006,Keyboard,Electronics,2,466.03,West,India,932.06
O48103,C0120,2024-03-23,P009,Phone,Electronics,1,454.53,North,India,454.53
O29478,C0033,2024-12-01,P008,Shoes,Clothing,3,422.35,East,India,1267.0500000000002
O48729,C0146,2023-02-18,P009,Phone,Electronics,5,47.5,West,India,237.5
O76932,C0109,2024-02-27,P001,Bread,Food,1,237.68,North,India,237.68
O56590,C0066,2024-08-22,P010,Notebook,Stationery,1,386.64,East,India,386.64
O96714,C0119,2023-07-03,P001,Bread,Food,2,423.03,North,India,846.06
O64558,C0181,2023-11-01,P001,Bread,Food,3,297.73,North,India,893.19
O91764,C0068,2023-12-16,P008,Shoes,Clothing,2,113.42,West,India,226.84
O98265,C0028,2024-03-20,P002,Butter,Food,5,18.78,East,India,93.9
O11743,C0044,2024-11-02,P007,Shirt,Clothing,4,235.48,North,India,941.92
O49688,C0159,2024-09-23,P007,Shirt,Clothing,3,348.42,West,India,1045.26
O21486,C0033,2023-05-19,P007,Shirt,Clothing,1,103.49,East,India,103.49
O13514,C0054,2024-05-07,P001,Bread,Food,2,328.37,South,India,656.74
O21284,C0078,2024-04-19,P007,Shirt,Clothing,2,242.25,South,India,484.5
O31771,C0040,2024-12-20,P001,Bread,Food,4,482.29,North,India,1929.16
O68918,C0150,2023-09-06,P008,Shoes,Clothing,2,154.47,North,India,308.94
O53758,C0003,2023-04-16,P007,Shirt,Clothing,4,489.95,North,India,1959.8
O14851,C0125,2024-02-14,P008,Shoes,Clothing,4,261.54,East,India,1046.16
O40396,C0183,2023-03-04,P010,Notebook,Stationery,5,19.32,West,India,96.6
O82516,C0017,2023-10-02,P010,Notebook,Stationery,4,445.68,East,India,1782.72
O91618,C0166,2023-12-22,P002,Butter,Food,4,351.78,West,India,1407.12
O47750,C0186,2023-07-16,P001,Bread,Food,4,178.49,South,India,713.96
O87025,C0176,2023-12-14,P004,Laptop,Electronics,5,428.19,South,India,2140.95
O48455,C0186,2024-12-29,P008,Shoes,Clothing,4,480.3,South,India,1921.2
O31237,C0160,2023-08-01,P006,Keyboard,Electronics,3,348.44,West,India,1045.32
O26920,C0045,2023-07-24,P002,Butter,Food,2,306.82,West,India,613.64
O74713,C0078,2023-08-29,P002,Butter,Food,2,282.85,West,India,565.7
O44184,C0092,2024-11-24,P001,Bread,Food,2,95.61,East,India,191.22
O18344,C0087,2024-03-16,P009,Phone,Electronics,1,312.61,North,India,312.61
O73748,C0067,2023-12-15,P002,Butter,Food,3,386.99,South,India,1160.97
O29815,C0177,2024-06-11,P009,Phone,Electronics,5,338.05,East,India,1690.25
O69917,C0194,2023-04-24,P001,Bread,Food,1,393.01,West,India,393.01
O83724,C0011,2024-06-03,P010,Notebook,Stationery,1,91.85,North,India,91.85
O57400,C0041,2023-10-27,P002,Butter,Food,4,383.36,South,India,1533.44
O30223,C0166,2024-01-08,P008,Shoes,Clothing,3,411.39,North,India,1234.17
O67554,C0107,2023-01-07,P002,Butter,Food,2,419.06,South,India,838.12
O47585,C0130,2023-06-25,P008,Shoes,Clothing,1,140.35,East,India,140.35
O92502,C0171,2023-09-09,P007,Shirt,Clothing,2,379.07,East,India,758.14
O39908,C0036,2024-03-15,P009,Phone,Electronics,4,459.83,West,India,1839.32
O13901,C0114,2023-05-30,P008,Shoes,Clothing,1,361.64,East,India,361.64
O21112,C0087,2023-11-19,P009,Phone,Electronics,4,491.15,North,India,1964.6
O18056,C0101,2023-02-07,P003,Milk,Food,2,452.23,West,India,904.46
O64959,C0103,2024-11-28,P001,Bread,Food,5,438.04,East,India,2190.2000000000003
O11035,C0072,2024-06-24,P006,Keyboard,Electronics,5,461.02,East,India,2305.1
O94394,C0053,2024-07-11,P007,Shirt,Clothing,5,396.29,West,India,1981.45
O95033,C0104,2023-07-22,P008,Shoes,Clothing,3,51.3,East,India,153.89999999999998
O61117,C0186,2023-05-10,P009,Phone,Electronics,5,496.04,East,India,2480.2000000000003
O22166,C0131,2024-07-19,P005,Mouse,Electronics,3,265.45,South,India,796.3499999999999
O13655,C0139,2024-08-29,P003,Milk,Food,3,128.26,North,India,384.78
O76227,C0029,2023-03-03,P005,Mouse,Electronics,3,137.28,West,India,411.84000000000003
O26228,C0013,2024-10-28,P009,Phone,Electronics,1,229.88,East,India,229.88
O69394,C0087,2023-08-30,P010,Notebook,Stationery,5,287.14,North,India,1435.6999999999998
O55919,C0077,2023-10-19,P009,Phone,Electronics,5,339.49,South,India,1697.45
O23792,C0084,2024-06-12,P007,Shirt,Clothing,5,104.35,South,India,521.75
O22843,C0038,2024-12-29,P006,Keyboard,Electronics,4,415.93,West,India,1663.72
O18151,C0109,2023-05-14,P002,Butter,Food,4,115.24,North,India,460.96
O98712,C0135,2024-02-17,P002,Butter,Food,5,283.89,East,India,1419.4499999999998
O86585,C0128,2024-10-13,P007,Shirt,Clothing,4,498.29,East,India,1993.16
O31344,C0037,2024-06-01,P008,Shoes,Clothing,2,247.53,West,India,495.06
O77264,C0136,2023-05-01,P008,Shoes,Clothing,2,233.16,South,India,466.32
O83272,C0095,2023-05-02,P001,Bread,Food,5,427.64,South,India,2138.2
O58442,C0147,2023-10-24,P002,Butter,Food,1,266.16,North,India,266.16
O49967,C0096,2023-11-07,P002,Butter,Food,3,248.1,East,India,744.3
O87283,C0108,2023-02-19,P003,Milk,Food,3,445.64,South,India,1336.92
O74067,C0001,2023-05-06,P004,Laptop,Electronics,5,180.84,South,India,904.2
O73068,C0147,2023-11-14,P001,Bread,Food,5,231.66,West,India,1158.3
O72289,C0185,2024-09-12,P006,Keyboard,Electronics,2,383.36,West,India,766.72
O68973,C0171,2024-04-04,P009,Phone,Electronics,2,434.51,West,India,869.02
O91889,C0171,2024-09-30,P006,Keyboard,Electronics,4,199.75,North,India,799.0
O80909,C0012,2024-11-17,P007,Shirt,Clothing,4,370.6,East,India,1482.4
O13251,C0147,2024-10-07,P002,Butter,Food,3,284.91,South,India,854.73
O35221,C0159,2024-07-08,P002,Butter,Food,5,381.23,North,India,1906.15
O72368,C0129,2023-01-20,P010,Notebook,Stationery,1,332.54,South,India,332.54
O12486,C0071,2023-07-30,P009,Phone,Electronics,2,416.55,South,India,833.1
O21094,C0137,2024-09-13,P010,Notebook,Stationery,3,206.88,West,India,620.64
O13049,C0088,2024-03-23,P001,Bread,Food,2,213.32,West,India,426.64
O60070,C0066,2023-04-04,P009,Phone,Electronics,1,490.1,East,India,490.1
O47401,C0037,2023-07-07,P009,Phone,Electronics,3,386.47,South,India,1159.41
O63382,C0174,2023-06-23,P003,Milk,Food,1,311.09,East,India,311.09
O13561,C0183,2023-03-01,P006,Keyboard,Electronics,3,201.07,South,India,603.21
O64109,C0083,2023-09-22,P006,Keyboard,Electronics,4,471.37,South,India,1885.48
O36549,C0062,2024-09-03,P002,Butter,Food,5,125.88,North,India,629.4
O25083,C0069,2023-03-04,P009,Phone,Electronics,3,237.76,West,India,713.28
O73461,C0008,2024-02-22,P007,Shirt,Clothing,2,457.73,North,India,915.46
O82623,C0151,2024-11-22,P001,Bread,Food,1,130.69,East,India,130.69
O49926,C0146,2024-02-21,P009,Phone,Electronics,4,51.12,South,India,204.48
O28660,C0096,2024-07-07,P009,Phone,Electronics,2,393.19,South,India,786.38
O82764,C0116,2023-02-12,P009,Phone,Electronics,1,408.2,West,India,408.2
O95597,C0043,2023-01-01,P010,Notebook,Stationery,1,467.42,East,India,467.42
O88363,C0065,2024-11-27,P008,Shoes,Clothing,4,499.63,East,India,1998.52
O15961,C0042,2024-06-30,P004,Laptop,Electronics,5,44.27,East,India,221.35000000000002
O26118,C0036,2024-07-23,P002,Butter,Food,3,440.36,West,India,1321.08
O99404,C0088,2024-10-12,P004,Laptop,Electronics,3,490.02,East,India,1470.06
O42234,C0170,2023-11-26,P008,Shoes,Clothing,3,113.21,East,India,339.63
O12080,C0178,2023-05-17,P010,Notebook,Stationery,1,308.31,East,India,308.31
O98172,C0045,2024-02-28,P001,Bread,Food,5,448.68,North,India,2243.4
O80533,C0021,2024-10-26,P008,Shoes,Clothing,1,273.94,West,India,273.94
O56267,C0097,2024-09-07,P008,Shoes,Clothing,3,199.51,North,India,598.53
O70646,C0095,2023-07-17,P001,Bread,Food,4,14.59,North,India,58.36
O99201,C0182,2024-01-02,P001,Bread,Food,2,54.08,East,India,108.16
O38986,C0060,2024-05-20,P010,Notebook,Stationery,3,28.03,East,India,84.09
O10935,C0051,2024-10-15,P008,Shoes,Clothing,4,64.36,South,India,257.44
O32344,C0142,2023-07-18,P005,Mouse,Electronics,5,339.37,West,India,1696.85
O18566,C0151,2023-05-12,P010,Notebook,Stationery,1,72.44,South,India,72.44
O78561,C0187,2023-10-08,P010,Notebook,Stationery,2,425.36,South,India,850.72
O99218,C0144,2024-04-09,P001,Bread,Food,1,469.57,East,India,469.57
O66694,C0105,2023-10-08,P001,Bread,Food,1,343.29,East,India,343.29
O57378,C0133,2023-02-14,P008,Shoes,Clothing,2,33.01,West,India,66.02
O51450,C0002,2024-02-06,P007,Shirt,Clothing,2,174.01,West,India,348.02
O39573,C0177,2024-03-09,P010,Notebook,Stationery,1,459.33,North,India,459.33
O53152,C0080,2023-03-06,P004,Laptop,Electronics,1,23.66,South,India,23.66
O87664,C0161,2023-12-09,P007,Shirt,Clothing,3,131.11,North,India,393.33000000000004
O54669,C0014,2023-12-08,P008,Shoes,Clothing,5,399.11,South,India,1995.5500000000002
O22539,C0161,2024-04-02,P002,Butter,Food,5,71.16,West,India,355.79999999999995
O59465,C0081,2024-12-11,P001,Bread,Food,1,393.5,North,India,393.5
O17181,C0078,2024-09-17,P001,Bread,Food,4,42.24,West,India,168.96
O48655,C0098,2024-02-16,P001,Bread,Food,1,312.48,North,India,312.48
O88587,C0169,2024-09-30,P007,Shirt,Clothing,1,232.17,South,India,232.17
O91292,C0159,2023-04-14,P008,Shoes,Clothing,3,328.95,West,India,986.8499999999999
O77792,C0085,2024-08-24,P001,Bread,Food,2,62.92,West,India,125.84
O87710,C0050,2024-08-09,P001,Bread,Food,2,322.31,North,India,644.62
O65182,C0124,2024-09-27,P005,Mouse,Electronics,4,101.1,East,India,404.4
O17928,C0033,2023-11-16,P003,Milk,Food,5,223.57,North,India,1117.85
O86502,C0139,2023-05-30,P006,Keyboard,Electronics,2,240.07,East,India,480.14
O48150,C0095,2023-01-09,P010,Notebook,Stationery,5,297.36,East,India,1486.8000000000002
O41114,C0130,2024-07-26,P003,Milk,Food,1,216.81,North,India,216.81
O93958,C0052,2023-03-12,P004,Laptop,Electronics,3,102.78,South,India,308.34000000000003
O88612,C0178,2023-12-06,P008,Shoes,Clothing,5,287.39,West,India,1436.9499999999998
O64879,C0085,2023-06-16,P006,Keyboard,Electronics,1,232.61,East,India,232.61
O38757,C0001,2024-10-16,P001,Bread,Food,2,349.68,West,India,699.36
O41328,C0124,2023-12-06,P008,Shoes,Clothing,4,110.61,South,India,442.44
O57555,C0003,2023-03-17,P003,Milk,Food,3,24.71,North,India,74.13
O48086,C0113,2023-07-19,P002,Butter,Food,5,457.23,South,India,2286.15
O13890,C0051,2023-07-22,P006,Keyboard,Electronics,3,95.33,North,India,285.99
O54540,C0142,2023-09-09,P005,Mouse,Electronics,2,106.03,South,India,212.06
O23263,C0006,2024-11-24,P003,Milk,Food,2,195.67,East,India,391.34
O37556,C0079,2024-04-12,P002,Butter,Food,2,191.12,East,India,382.24
O79065,C0160,2024-03-20,P006,Keyboard,Electronics,1,68.06,South,India,68.06
O35124,C0137,2024-01-23,P003,Milk,Food,3,165.8,South,India,497.40000000000003
O16054,C0196,2024-09-22,P007,Shirt,Clothing,5,102.66,South,India,513.3
O29472,C0084,2023-09-11,P009,Phone,Electronics,1,318.43,East,India,318.43
O76619,C0150,2024-05-15,P005,Mouse,Electronics,2,366.38,South,India,732.76
O31945,C0131,2024-02-02,P008,Shoes,Clothing,5,193.39,North,India,966.9499999999999
O33461,C0083,2024-12-30,P009,Phone,Electronics,3,267.48,West,India,802.44
O72096,C0069,2024-08-18,P008,Shoes,Clothing,4,322.67,West,India,1290.68
O37158,C0057,2023-07-27,P010,Notebook,Stationery,4,432.95,North,India,1731.8
O50107,C0109,2024-01-22,P007,Shirt,Clothing,5,87.03,South,India,435.15
O82161,C0022,2023-05-18,P006,Keyboard,Electronics,1,154.57,East,India,154.57
O40169,C0150,2023-02-12,P009,Phone,Electronics,4,261.01,East,India,1044.04
O69133,C0120,2024-03-18,P006,Keyboard,Electronics,4,190.08,West,India,760.32
O45785,C0098,2023-01-26,P008,Shoes,Clothing,2,226.43,East,India,452.86
O57067,C0022,2023-10-29,P005,Mouse,Electronics,5,261.27,North,India,1306.35
O39850,C0026,2023-05-02,P002,Butter,Food,1,186.52,East,India,186.52
